transaction_id,customer_id,timestamp,amount,merchant_category,location,is_fraud
TXN_004128,CUST_7558,2026-01-04 08:08:29.365824,2437.49,Utilities,Chennai,0
TXN_008044,CUST_4893,2025-12-30 01:39:29.398724,1038.91,Transportation,Delhi,0
TXN_004768,CUST_7435,2025-12-24 17:20:29.371933,313.32,Banking,Bangalore,0
TXN_000473,CUST_9843,2025-12-19 22:50:29.339556,88.66,Telecom,Kolkata,0
TXN_003762,CUST_6468,2025-12-20 19:33:29.365824,398.98,Utilities,Surat,0
TXN_008618,CUST_2476,2025-12-28 01:30:29.398724,834.23,Online Shopping,Kolkata,0
TXN_003567,CUST_7744,2026-01-04 02:20:29.365824,507.29,Online Shopping,Pune,0
TXN_002761,CUST_7234,2026-01-01 00:47:29.348759,757.13,Online Shopping,Jaipur,0
TXN_000869,CUST_5934,2025-12-29 16:17:29.339556,779.42,Transportation,Delhi,0
TXN_009383,CUST_8002,2025-12-24 11:51:29.415493,114.54,Grocery,Ahmedabad,0
TXN_008689,CUST_2908,2025-12-21 01:33:29.412145,3093.97,Banking,Jaipur,0
TXN_004053,CUST_9466,2025-12-15 19:45:29.365824,639.23,Transportation,Chennai,0
TXN_006131,CUST_4980,2025-12-24 05:45:29.382615,545.64,Restaurant,Delhi,0
TXN_003245,CUST_2279,2026-01-02 07:04:29.363580,339.41,Telecom,Jaipur,0
TXN_004843,CUST_9449,2025-12-27 21:27:29.371933,800.78,Entertainment,Delhi,0
TXN_009331,CUST_3560,2026-01-07 22:40:29.415493,1653.57,Transportation,Bangalore,0
TXN_005641,CUST_1256,2025-12-26 03:38:29.382615,885.72,Grocery,Mumbai,0
TXN_005781,CUST_9033,2025-12-17 00:59:29.382615,117.62,Telecom,Hyderabad,0
TXN_008541,CUST_7316,2025-12-22 01:40:29.398724,292.72,Online Shopping,Hyderabad,0
TXN_001076,CUST_2591,2025-12-17 20:56:29.348759,246.22,Telecom,Hyderabad,0
TXN_002958,CUST_7323,2026-01-01 18:53:29.348759,318.44,Entertainment,Surat,0
TXN_006753,CUST_9695,2025-12-25 20:19:29.388199,309.65,Education,Chennai,0
TXN_008658,CUST_9156,2025-12-17 09:28:29.398724,2096.19,Utilities,Pune,0
TXN_007273,CUST_1360,2025-12-23 01:54:29.398724,997.21,Restaurant,Jaipur,0
TXN_004760,CUST_6531,2025-12-23 08:32:29.371933,830.4,Grocery,Chennai,0
TXN_004863,CUST_4461,2025-12-14 10:12:29.371933,202.96,Education,Chennai,0
TXN_007026,CUST_8814,2025-12-26 06:10:29.396226,601.53,Entertainment,Ahmedabad,0
TXN_007648,CUST_8246,2026-01-02 17:38:29.398724,3116.55,Telecom,Surat,0
TXN_007162,CUST_6772,2025-12-21 00:53:29.396226,380.97,Utilities,Kolkata,0
TXN_000074,CUST_8041,2025-12-17 23:01:29.339556,1928.78,Transportation,Mumbai,0
TXN_004902,CUST_3610,2025-12-26 02:15:29.371933,145.8,Online Shopping,Surat,0
TXN_004376,CUST_4882,2026-01-02 17:29:29.371933,769.7,Education,Kolkata,0
TXN_006699,CUST_3199,2025-12-14 08:36:29.388199,130.34,Transportation,Kolkata,0
TXN_009806,CUST_4530,2025-12-24 02:07:29.420309,416.83,Entertainment,Bangalore,1
TXN_001102,CUST_4638,2025-12-27 07:32:29.348759,22.28,Healthcare,Bangalore,0
TXN_009538,CUST_7115,2026-01-05 13:32:29.420309,1117.15,Restaurant,Mumbai,0
TXN_007656,CUST_1353,2025-12-21 05:57:29.398724,289.03,Education,Kolkata,0
TXN_005236,CUST_7185,2025-12-27 11:09:29.371933,3191.44,Restaurant,Mumbai,0
TXN_005166,CUST_4859,2025-12-18 12:28:29.371933,1068.08,Online Shopping,Chennai,0
TXN_000119,CUST_7455,2026-01-01 16:24:29.339556,1264.99,Grocery,Delhi,0
TXN_002023,CUST_7997,2026-01-02 23:01:29.348759,1572.87,Restaurant,Kolkata,0
TXN_009886,CUST_4208,2025-12-28 22:40:29.420309,577.24,Online Shopping,Bangalore,1
TXN_002639,CUST_4451,2025-12-31 19:52:29.348759,143.66,Healthcare,Kolkata,0
TXN_002035,CUST_6618,2025-12-23 21:12:29.348759,1164.69,Utilities,Jaipur,0
TXN_002565,CUST_6042,2026-01-09 19:23:29.348759,164.79,Utilities,Bangalore,0
TXN_008666,CUST_9895,2025-12-17 17:42:29.398724,953.02,Transportation,Jaipur,0
TXN_003544,CUST_4997,2026-01-11 13:50:29.365824,137.36,Telecom,Mumbai,0
TXN_001220,CUST_2286,2026-01-12 12:18:29.348759,3446.62,Online Shopping,Delhi,0
TXN_009715,CUST_1481,2025-12-16 19:18:29.420309,635.69,Entertainment,Hyderabad,0
TXN_006712,CUST_8404,2026-01-07 06:46:29.388199,1683.72,Utilities,Kolkata,0
TXN_002904,CUST_7370,2025-12-23 13:32:29.348759,560.88,Entertainment,Mumbai,0
TXN_003027,CUST_3120,2025-12-30 07:03:29.348759,488.05,Transportation,Bangalore,0
TXN_002511,CUST_2721,2025-12-27 19:46:29.348759,653.19,Healthcare,Bangalore,0
TXN_004202,CUST_3250,2026-01-01 20:06:29.365824,135.61,Utilities,Pune,0
TXN_003208,CUST_7216,2026-01-02 12:43:29.363580,925.37,Banking,Chennai,0
TXN_004490,CUST_5261,2026-01-05 19:37:29.371933,403.96,Banking,Mumbai,0
TXN_002756,CUST_4421,2025-12-20 06:52:29.348759,256.81,Healthcare,Kolkata,0
TXN_008890,CUST_8846,2025-12-16 23:07:29.414153,310.0,Healthcare,Pune,0
TXN_000178,CUST_7561,2026-01-09 14:44:29.339556,1725.95,Education,Delhi,0
TXN_001644,CUST_1383,2025-12-14 15:19:29.348759,634.2,Entertainment,Chennai,0
TXN_009293,CUST_3834,2026-01-12 18:31:29.415493,84.19,Transportation,Chennai,0
TXN_003519,CUST_2637,2025-12-19 03:58:29.365824,1450.29,Transportation,Pune,0
TXN_001375,CUST_9131,2025-12-18 04:15:29.348759,1756.66,Grocery,Kolkata,0
TXN_001721,CUST_8644,2025-12-29 09:15:29.348759,673.92,Grocery,Chennai,0
TXN_003996,CUST_4826,2025-12-16 23:48:29.365824,415.07,Education,Jaipur,0
TXN_003689,CUST_2234,2026-01-03 06:57:29.365824,1444.32,Telecom,Jaipur,0
TXN_002265,CUST_4909,2025-12-19 08:25:29.348759,796.49,Restaurant,Bangalore,0
TXN_000088,CUST_9518,2026-01-12 15:25:29.339556,560.46,Utilities,Pune,0
TXN_002849,CUST_9292,2026-01-05 18:17:29.348759,219.67,Entertainment,Jaipur,0
TXN_008688,CUST_6674,2026-01-11 18:37:29.412145,1603.81,Transportation,Ahmedabad,0
TXN_000404,CUST_6456,2026-01-08 13:15:29.339556,422.83,Education,Bangalore,0
TXN_009901,CUST_7446,2025-12-27 00:11:29.420309,12112.36,Banking,Mumbai,1
TXN_004078,CUST_7342,2025-12-26 02:51:29.365824,54.19,Banking,Delhi,0
TXN_006836,CUST_5023,2026-01-10 19:50:29.388199,124.38,Utilities,Chennai,0
TXN_006538,CUST_7102,2025-12-19 19:57:29.388199,809.11,Online Shopping,Bangalore,0
TXN_002457,CUST_2295,2026-01-06 05:28:29.348759,225.87,Restaurant,Pune,0
TXN_002752,CUST_8499,2026-01-03 18:54:29.348759,1945.0,Banking,Pune,0
TXN_002215,CUST_1178,2026-01-05 07:55:29.348759,252.13,Education,Surat,0
TXN_001028,CUST_5698,2025-12-29 14:42:29.347670,454.88,Education,Ahmedabad,0
TXN_009704,CUST_1496,2025-12-21 15:47:29.420309,406.08,Healthcare,Ahmedabad,0
TXN_001422,CUST_3738,2025-12-31 08:37:29.348759,1179.1,Transportation,Kolkata,0
TXN_002437,CUST_7699,2026-01-03 12:29:29.348759,353.73,Healthcare,Kolkata,0
TXN_004278,CUST_9064,2025-12-26 20:58:29.371933,153.46,Utilities,Chennai,0
TXN_009610,CUST_2448,2025-12-22 07:32:29.420309,664.55,Online Shopping,Ahmedabad,0
TXN_001279,CUST_5466,2025-12-24 05:59:29.348759,488.85,Restaurant,Kolkata,0
TXN_006221,CUST_9846,2026-01-08 13:18:29.388199,1338.49,Telecom,Ahmedabad,0
TXN_004908,CUST_2840,2026-01-06 17:38:29.371933,127.3,Healthcare,Delhi,0
TXN_005065,CUST_3612,2025-12-21 21:16:29.371933,848.65,Transportation,Bangalore,0
TXN_001979,CUST_7206,2026-01-01 20:59:29.348759,186.26,Grocery,Pune,0
TXN_001062,CUST_5314,2025-12-31 09:11:29.348759,23.37,Grocery,Jaipur,0
TXN_005015,CUST_4540,2026-01-12 10:15:29.371933,435.55,Healthcare,Mumbai,0
TXN_004536,CUST_1103,2025-12-28 06:01:29.371933,213.24,Utilities,Hyderabad,0
TXN_006994,CUST_8556,2025-12-20 21:27:29.388199,1180.42,Online Shopping,Bangalore,0
TXN_009254,CUST_1519,2026-01-07 15:19:29.415493,108.32,Transportation,Delhi,0
TXN_001503,CUST_3610,2025-12-22 01:43:29.348759,178.0,Entertainment,Kolkata,0
TXN_008569,CUST_6665,2026-01-03 04:54:29.398724,630.08,Entertainment,Bangalore,0
TXN_009315,CUST_3211,2026-01-08 04:35:29.415493,354.36,Telecom,Surat,0
TXN_008837,CUST_9193,2025-12-27 02:57:29.412145,233.7,Healthcare,Pune,0
TXN_008921,CUST_9653,2025-12-18 01:56:29.414153,2171.81,Grocery,Hyderabad,0
TXN_004919,CUST_5362,2026-01-01 12:07:29.371933,1557.93,Grocery,Chennai,0
TXN_000679,CUST_4267,2026-01-03 13:57:29.339556,1028.32,Telecom,Mumbai,0
TXN_005077,CUST_9073,2025-12-28 12:11:29.371933,420.43,Utilities,Chennai,0
TXN_008065,CUST_2368,2025-12-25 15:42:29.398724,167.1,Restaurant,Delhi,0
TXN_007569,CUST_6872,2025-12-16 17:31:29.398724,1308.36,Entertainment,Jaipur,0
TXN_000103,CUST_1822,2025-12-31 05:40:29.339556,286.37,Restaurant,Ahmedabad,0
TXN_000958,CUST_1852,2025-12-19 10:22:29.339556,636.99,Grocery,Delhi,0
TXN_008557,CUST_7889,2025-12-18 16:00:29.398724,283.59,Transportation,Mumbai,0
TXN_003786,CUST_2731,2025-12-16 10:45:29.365824,232.63,Online Shopping,Mumbai,0
TXN_009631,CUST_9899,2025-12-19 16:09:29.420309,2994.17,Transportation,Hyderabad,0
TXN_007174,CUST_7549,2025-12-28 11:15:29.396226,737.78,Education,Ahmedabad,0
TXN_004044,CUST_1017,2026-01-12 11:49:29.365824,544.38,Restaurant,Pune,0
TXN_002649,CUST_5569,2025-12-24 09:22:29.348759,409.78,Restaurant,Pune,0
TXN_006001,CUST_2986,2026-01-07 21:28:29.382615,132.41,Entertainment,Jaipur,0
TXN_007928,CUST_6495,2026-01-01 03:03:29.398724,464.97,Healthcare,Bangalore,0
TXN_002827,CUST_5123,2026-01-03 14:03:29.348759,1403.73,Healthcare,Kolkata,0
TXN_004095,CUST_4922,2026-01-11 02:28:29.365824,1386.8,Entertainment,Ahmedabad,0
TXN_007775,CUST_2886,2025-12-25 04:51:29.398724,912.1,Entertainment,Bangalore,0
TXN_009259,CUST_4637,2026-01-05 14:15:29.415493,6427.71,Utilities,Delhi,0
TXN_008114,CUST_7145,2026-01-05 05:03:29.398724,113.41,Online Shopping,Surat,0
TXN_004773,CUST_4328,2026-01-11 12:03:29.371933,769.38,Banking,Delhi,0
TXN_001948,CUST_8105,2025-12-23 15:50:29.348759,391.79,Restaurant,Pune,0
TXN_006110,CUST_1180,2026-01-03 23:40:29.382615,195.05,Education,Chennai,0
TXN_002300,CUST_8240,2026-01-05 08:14:29.348759,89.74,Transportation,Ahmedabad,0
TXN_007845,CUST_3107,2025-12-17 09:22:29.398724,1984.19,Restaurant,Surat,0
TXN_004383,CUST_5820,2025-12-27 12:18:29.371933,207.09,Grocery,Jaipur,0
TXN_005426,CUST_2310,2025-12-28 19:50:29.380018,777.35,Entertainment,Delhi,0
TXN_006772,CUST_5013,2026-01-01 13:43:29.388199,417.18,Restaurant,Chennai,0
TXN_008579,CUST_1259,2026-01-07 21:32:29.398724,42.28,Entertainment,Ahmedabad,0
TXN_004292,CUST_6876,2026-01-01 01:43:29.371933,262.35,Healthcare,Delhi,0
TXN_000529,CUST_4070,2025-12-27 12:17:29.339556,523.07,Telecom,Jaipur,0
TXN_001234,CUST_2599,2026-01-09 11:53:29.348759,5322.56,Entertainment,Hyderabad,0
TXN_000780,CUST_6183,2026-01-10 19:53:29.339556,750.45,Restaurant,Ahmedabad,0
TXN_005860,CUST_7181,2025-12-30 11:09:29.382615,214.55,Education,Surat,0
TXN_003060,CUST_8348,2025-12-19 01:30:29.348759,271.6,Entertainment,Chennai,0
TXN_008588,CUST_7787,2026-01-06 00:37:29.398724,47.4,Utilities,Surat,0
TXN_001861,CUST_5675,2026-01-01 12:22:29.348759,352.73,Utilities,Kolkata,0
TXN_008439,CUST_3352,2026-01-09 16:35:29.398724,393.81,Restaurant,Bangalore,0
TXN_007404,CUST_7071,2025-12-22 14:00:29.398724,335.6,Banking,Pune,0
TXN_004640,CUST_3331,2025-12-17 20:28:29.371933,23.75,Telecom,Hyderabad,0
TXN_004251,CUST_8475,2025-12-24 22:10:29.371933,1182.45,Healthcare,Bangalore,0
TXN_001993,CUST_7115,2025-12-17 08:40:29.348759,1324.66,Utilities,Jaipur,0
TXN_007380,CUST_7658,2025-12-25 17:20:29.398724,600.07,Grocery,Pune,0
TXN_007306,CUST_7985,2025-12-18 04:25:29.398724,19.21,Banking,Pune,0
TXN_005304,CUST_5727,2026-01-11 12:31:29.371933,701.74,Entertainment,Hyderabad,0
TXN_008193,CUST_9231,2026-01-10 10:57:29.398724,375.84,Education,Mumbai,0
TXN_007448,CUST_6209,2026-01-02 09:06:29.398724,248.66,Banking,Delhi,0
TXN_002472,CUST_5053,2026-01-04 10:49:29.348759,4289.27,Online Shopping,Ahmedabad,0
TXN_007198,CUST_1116,2025-12-17 01:25:29.396226,363.45,Transportation,Kolkata,0
TXN_005313,CUST_1428,2025-12-27 01:07:29.371933,180.35,Telecom,Bangalore,0
TXN_009036,CUST_3326,2026-01-10 07:07:29.415493,599.03,Healthcare,Bangalore,0
TXN_001397,CUST_1369,2025-12-16 15:36:29.348759,104.89,Education,Delhi,0
TXN_004003,CUST_6854,2026-01-09 22:42:29.365824,410.76,Online Shopping,Hyderabad,0
TXN_005372,CUST_5520,2025-12-30 14:40:29.371933,130.9,Transportation,Hyderabad,0
TXN_003236,CUST_7756,2025-12-26 10:01:29.363580,487.59,Transportation,Mumbai,0
TXN_001043,CUST_2169,2025-12-31 12:53:29.347670,1186.4,Utilities,Kolkata,0
TXN_003299,CUST_6451,2026-01-05 08:19:29.365824,127.31,Utilities,Ahmedabad,0
TXN_007257,CUST_4026,2025-12-29 23:21:29.398724,371.26,Grocery,Chennai,0
TXN_000258,CUST_2099,2025-12-15 23:47:29.339556,198.81,Healthcare,Delhi,0
TXN_007287,CUST_1672,2025-12-20 23:41:29.398724,1182.31,Telecom,Delhi,0
TXN_008617,CUST_9151,2026-01-09 18:59:29.398724,90.27,Education,Bangalore,0
TXN_007817,CUST_6927,2026-01-04 23:08:29.398724,226.12,Banking,Bangalore,0
TXN_005844,CUST_9476,2025-12-31 16:56:29.382615,48.23,Utilities,Kolkata,0
TXN_002090,CUST_9724,2025-12-31 05:06:29.348759,1724.11,Restaurant,Surat,0
TXN_007703,CUST_9077,2026-01-05 07:25:29.398724,209.13,Online Shopping,Ahmedabad,0
TXN_000504,CUST_7739,2025-12-13 22:15:29.339556,708.37,Entertainment,Jaipur,0
TXN_005266,CUST_8871,2025-12-21 00:01:29.371933,177.93,Utilities,Surat,0
TXN_008815,CUST_4995,2025-12-18 10:50:29.412145,551.62,Education,Ahmedabad,0
TXN_001346,CUST_3084,2025-12-15 20:18:29.348759,91.39,Grocery,Kolkata,0
TXN_008456,CUST_8953,2026-01-01 21:20:29.398724,838.95,Online Shopping,Pune,0
TXN_005047,CUST_5347,2025-12-15 20:06:29.371933,50.68,Entertainment,Pune,0
TXN_002249,CUST_2672,2025-12-18 12:38:29.348759,333.91,Restaurant,Delhi,0
TXN_004982,CUST_1768,2026-01-03 13:34:29.371933,979.54,Education,Mumbai,0
TXN_000373,CUST_8632,2026-01-04 14:04:29.339556,1721.83,Online Shopping,Jaipur,0
TXN_008455,CUST_8429,2026-01-12 04:29:29.398724,134.12,Entertainment,Kolkata,0
TXN_003371,CUST_4072,2025-12-29 14:57:29.365824,373.37,Grocery,Hyderabad,0
TXN_002007,CUST_4105,2025-12-22 22:50:29.348759,403.92,Healthcare,Hyderabad,0
TXN_003657,CUST_6562,2026-01-06 16:09:29.365824,406.34,Transportation,Pune,0
TXN_008328,CUST_6710,2025-12-21 19:19:29.398724,316.27,Entertainment,Delhi,0
TXN_007522,CUST_1112,2026-01-06 23:55:29.398724,82.61,Telecom,Pune,0
TXN_004002,CUST_2354,2026-01-04 01:53:29.365824,391.03,Education,Pune,0
TXN_006073,CUST_4747,2026-01-07 07:21:29.382615,485.4,Entertainment,Chennai,0
TXN_008737,CUST_3549,2025-12-17 07:28:29.412145,496.28,Banking,Bangalore,0
TXN_000998,CUST_8749,2026-01-07 21:53:29.347670,765.74,Healthcare,Ahmedabad,0
TXN_008180,CUST_4069,2025-12-18 06:40:29.398724,313.37,Transportation,Delhi,0
TXN_003291,CUST_8574,2026-01-02 05:52:29.365824,1666.58,Telecom,Delhi,0
TXN_001177,CUST_2108,2026-01-07 11:35:29.348759,74.22,Telecom,Delhi,0
TXN_000552,CUST_1725,2026-01-01 18:25:29.339556,345.27,Healthcare,Pune,0
TXN_000745,CUST_6257,2025-12-22 21:08:29.339556,676.99,Banking,Delhi,0
TXN_007224,CUST_3894,2026-01-08 19:58:29.396226,9115.04,Grocery,Pune,0
TXN_004555,CUST_2451,2026-01-01 01:18:29.371933,372.64,Grocery,Ahmedabad,0
TXN_002860,CUST_7547,2026-01-03 16:38:29.348759,489.85,Healthcare,Kolkata,0
TXN_008821,CUST_7833,2025-12-29 09:22:29.412145,590.42,Education,Bangalore,0
TXN_003460,CUST_3456,2025-12-26 10:18:29.365824,125.0,Restaurant,Chennai,0
TXN_002725,CUST_9240,2025-12-28 05:48:29.348759,2871.49,Restaurant,Chennai,0
TXN_006848,CUST_7894,2026-01-07 21:55:29.388199,649.52,Entertainment,Jaipur,0
TXN_007616,CUST_4659,2025-12-22 01:16:29.398724,137.0,Telecom,Mumbai,0
TXN_007548,CUST_4582,2026-01-04 23:38:29.398724,151.29,Transportation,Delhi,0
TXN_009175,CUST_7733,2026-01-06 16:24:29.415493,1218.04,Telecom,Delhi,0
TXN_006394,CUST_3051,2026-01-06 08:36:29.388199,207.55,Healthcare,Surat,0
TXN_005359,CUST_3239,2026-01-12 13:41:29.371933,66.22,Restaurant,Surat,0
TXN_009489,CUST_3967,2025-12-25 00:20:29.420309,249.58,Banking,Mumbai,0
TXN_002969,CUST_5086,2025-12-17 18:51:29.348759,65.33,Education,Delhi,0
TXN_000694,CUST_3320,2026-01-07 01:36:29.339556,746.9,Telecom,Pune,0
TXN_002534,CUST_2496,2026-01-12 16:51:29.348759,160.99,Online Shopping,Bangalore,0
TXN_006400,CUST_6158,2026-01-03 01:10:29.388199,96.18,Banking,Mumbai,0
TXN_000983,CUST_6833,2025-12-18 00:49:29.347670,153.4,Restaurant,Ahmedabad,0
TXN_005365,CUST_6707,2025-12-22 22:46:29.371933,333.54,Utilities,Delhi,0
TXN_000080,CUST_8711,2025-12-21 04:34:29.339556,55.28,Education,Pune,0
TXN_004054,CUST_8843,2025-12-31 20:20:29.365824,490.21,Utilities,Delhi,0
TXN_006259,CUST_5921,2026-01-03 16:32:29.388199,147.9,Education,Ahmedabad,0
TXN_009577,CUST_1795,2026-01-05 20:18:29.420309,80.62,Telecom,Mumbai,0
TXN_009026,CUST_1794,2025-12-17 21:07:29.415493,808.09,Education,Pune,0
TXN_003108,CUST_4372,2026-01-09 20:07:29.363580,715.08,Restaurant,Hyderabad,0
TXN_003602,CUST_3854,2025-12-16 15:50:29.365824,196.54,Transportation,Surat,0
TXN_006074,CUST_2175,2026-01-09 18:58:29.382615,634.45,Telecom,Ahmedabad,0
TXN_008127,CUST_4263,2025-12-16 05:12:29.398724,971.67,Telecom,Jaipur,0
TXN_002143,CUST_6610,2026-01-02 12:55:29.348759,479.79,Education,Delhi,0
TXN_006311,CUST_3560,2025-12-25 09:36:29.388199,335.26,Restaurant,Bangalore,0
TXN_002269,CUST_1016,2025-12-29 05:12:29.348759,243.67,Restaurant,Mumbai,0
TXN_000446,CUST_6890,2026-01-05 04:45:29.339556,788.14,Restaurant,Ahmedabad,0
TXN_004884,CUST_1494,2025-12-20 20:26:29.371933,648.96,Banking,Jaipur,0
TXN_004467,CUST_9129,2025-12-20 10:30:29.371933,943.96,Healthcare,Bangalore,0
TXN_009027,CUST_4976,2025-12-14 21:46:29.415493,260.73,Utilities,Kolkata,0
TXN_006633,CUST_6310,2025-12-29 21:16:29.388199,272.22,Telecom,Ahmedabad,0
TXN_003317,CUST_8774,2026-01-09 11:41:29.365824,382.26,Education,Surat,0
TXN_001702,CUST_5473,2025-12-21 19:02:29.348759,657.99,Transportation,Chennai,0
TXN_002527,CUST_5656,2026-01-09 11:19:29.348759,614.06,Entertainment,Pune,0
TXN_000069,CUST_9004,2025-12-21 22:47:29.339556,579.19,Healthcare,Kolkata,0
TXN_001169,CUST_7719,2025-12-28 00:20:29.348759,731.25,Banking,Mumbai,0
TXN_000049,CUST_2604,2025-12-15 18:16:29.339556,568.85,Grocery,Delhi,0
TXN_001054,CUST_2497,2026-01-04 17:03:29.347670,523.57,Grocery,Mumbai,0
TXN_004030,CUST_3448,2025-12-21 05:01:29.365824,899.76,Transportation,Delhi,0
TXN_000881,CUST_1120,2026-01-02 23:55:29.339556,5048.93,Utilities,Hyderabad,0
TXN_002652,CUST_3910,2025-12-26 06:42:29.348759,1843.25,Telecom,Pune,0
TXN_007760,CUST_3477,2025-12-27 06:47:29.398724,110.16,Telecom,Ahmedabad,0
TXN_002440,CUST_7060,2026-01-04 18:11:29.348759,80.92,Healthcare,Pune,0
TXN_004925,CUST_7555,2026-01-09 19:59:29.371933,631.06,Telecom,Jaipur,0
TXN_001468,CUST_1289,2026-01-06 23:09:29.348759,598.65,Restaurant,Hyderabad,0
TXN_007293,CUST_7671,2026-01-05 06:44:29.398724,215.74,Utilities,Pune,0
TXN_005036,CUST_7674,2025-12-25 21:57:29.371933,4422.06,Healthcare,Delhi,0
TXN_002442,CUST_2587,2025-12-21 07:13:29.348759,1605.92,Transportation,Mumbai,0
TXN_006555,CUST_9982,2025-12-20 22:27:29.388199,304.75,Entertainment,Pune,0
TXN_000231,CUST_9071,2025-12-17 00:57:29.339556,194.34,Telecom,Bangalore,0
TXN_001321,CUST_6268,2026-01-09 04:30:29.348759,426.94,Grocery,Surat,0
TXN_000042,CUST_9834,2025-12-18 21:41:29.339556,478.84,Banking,Surat,0
TXN_000778,CUST_9680,2025-12-23 10:45:29.339556,314.97,Online Shopping,Bangalore,0
TXN_008951,CUST_8994,2025-12-30 18:39:29.414153,511.65,Banking,Mumbai,0
TXN_008405,CUST_5314,2025-12-17 01:42:29.398724,1559.88,Telecom,Delhi,0
TXN_001730,CUST_8314,2026-01-01 00:47:29.348759,2535.6,Grocery,Mumbai,0
TXN_003911,CUST_1492,2025-12-26 03:38:29.365824,97.98,Banking,Chennai,0
TXN_000580,CUST_8272,2025-12-29 02:47:29.339556,1266.17,Banking,Mumbai,0
TXN_009942,CUST_8871,2025-12-16 23:58:29.420309,44457.66,Banking,Bangalore,1
TXN_005840,CUST_1266,2026-01-09 17:32:29.382615,223.35,Utilities,Kolkata,0
TXN_008272,CUST_6789,2026-01-02 07:37:29.398724,1161.89,Grocery,Surat,0
TXN_007276,CUST_1533,2026-01-01 05:40:29.398724,199.55,Grocery,Pune,0
TXN_001492,CUST_4278,2025-12-27 09:58:29.348759,5209.29,Banking,Jaipur,0
TXN_009110,CUST_4089,2026-01-09 05:18:29.415493,614.33,Grocery,Pune,0
TXN_005611,CUST_4813,2025-12-29 11:28:29.382615,780.19,Transportation,Mumbai,0
TXN_000062,CUST_2638,2025-12-16 14:55:29.339556,335.07,Telecom,Kolkata,0
TXN_005472,CUST_1353,2025-12-14 22:29:29.380018,590.95,Utilities,Ahmedabad,0
TXN_003906,CUST_5158,2025-12-26 04:44:29.365824,292.36,Restaurant,Surat,0
TXN_006532,CUST_1450,2025-12-17 08:28:29.388199,639.09,Restaurant,Ahmedabad,0
TXN_000403,CUST_7576,2025-12-29 22:44:29.339556,405.55,Grocery,Bangalore,0
TXN_000333,CUST_9443,2026-01-01 05:27:29.339556,435.2,Online Shopping,Kolkata,0
TXN_002085,CUST_2854,2026-01-01 11:28:29.348759,232.63,Entertainment,Bangalore,0
TXN_009558,CUST_3721,2026-01-02 00:27:29.420309,840.46,Utilities,Delhi,0
TXN_000165,CUST_8438,2025-12-16 18:56:29.339556,1057.2,Entertainment,Surat,0
TXN_004380,CUST_7607,2025-12-17 16:38:29.371933,185.58,Banking,Pune,0
TXN_002716,CUST_3587,2026-01-02 18:52:29.348759,49.4,Transportation,Jaipur,0
TXN_008924,CUST_6696,2025-12-17 18:26:29.414153,356.42,Transportation,Surat,0
TXN_007347,CUST_8162,2025-12-26 07:23:29.398724,177.3,Online Shopping,Chennai,0
TXN_005454,CUST_3239,2026-01-06 04:47:29.380018,133.2,Healthcare,Ahmedabad,0
TXN_007047,CUST_6990,2025-12-14 13:40:29.396226,408.37,Restaurant,Surat,0
TXN_001335,CUST_9151,2025-12-19 03:24:29.348759,468.09,Grocery,Mumbai,0
TXN_008699,CUST_1466,2026-01-11 23:02:29.412145,363.65,Banking,Mumbai,0
TXN_001660,CUST_4483,2025-12-28 12:44:29.348759,1261.28,Online Shopping,Jaipur,0
TXN_003579,CUST_2986,2025-12-20 04:10:29.365824,178.51,Restaurant,Jaipur,0
TXN_000754,CUST_3909,2026-01-10 13:19:29.339556,1157.06,Telecom,Pune,0
TXN_006585,CUST_1638,2025-12-29 19:55:29.388199,1986.6,Grocery,Ahmedabad,0
TXN_000707,CUST_9078,2026-01-11 10:04:29.339556,112.12,Telecom,Hyderabad,0
TXN_003015,CUST_3501,2025-12-18 21:30:29.348759,225.07,Healthcare,Hyderabad,0
TXN_008559,CUST_5382,2025-12-28 05:31:29.398724,367.27,Transportation,Chennai,0
TXN_009876,CUST_8663,2026-01-10 23:55:29.420309,2888.86,Online Shopping,Delhi,1
TXN_009583,CUST_6536,2025-12-17 03:56:29.420309,87.13,Online Shopping,Mumbai,0
TXN_008929,CUST_8047,2025-12-15 08:23:29.414153,147.77,Entertainment,Delhi,0
TXN_009557,CUST_9611,2026-01-10 21:12:29.420309,92.54,Entertainment,Ahmedabad,0
TXN_008984,CUST_3302,2025-12-26 17:45:29.414153,921.89,Telecom,Mumbai,0
TXN_001835,CUST_4613,2026-01-11 01:33:29.348759,218.67,Online Shopping,Bangalore,0
TXN_002997,CUST_8799,2026-01-09 04:27:29.348759,522.04,Education,Surat,0
TXN_005428,CUST_2769,2025-12-24 15:03:29.380018,395.4,Transportation,Ahmedabad,0
TXN_003880,CUST_1515,2026-01-04 10:58:29.365824,331.53,Entertainment,Pune,0
TXN_007157,CUST_9801,2025-12-19 13:17:29.396226,1296.91,Entertainment,Ahmedabad,0
TXN_005082,CUST_3776,2026-01-02 14:32:29.371933,462.17,Entertainment,Bangalore,0
TXN_009115,CUST_8853,2025-12-21 07:22:29.415493,409.23,Telecom,Pune,0
TXN_007245,CUST_4578,2026-01-01 00:50:29.398724,811.56,Utilities,Ahmedabad,0
TXN_005401,CUST_5936,2025-12-16 17:03:29.380018,123.01,Online Shopping,Jaipur,0
