transaction_id,customer_id,timestamp,amount,merchant_category,location,is_fraud,hour_of_day,day_of_week,is_weekend,is_night,amount_log,is_high_amount,customer_avg_amount,customer_std_amount,customer_transaction_count,amount_deviation,category_risk,location_risk,combined_risk,transactions_last_hour,amount_last_hour
TXN_008123,CUST_2393,2026-01-08 09:45:29.398724,613.21,Utilities,Chennai,0,9,3,0,0,6.420336889215765,0,860.2520000000001,1183.6581987085628,5,-0.20853441124985175,0.1,0.5,0.18,0.20833333333333334,179.2191666666667
TXN_006991,CUST_1513,2025-12-15 02:29:29.388199,726.38,Restaurant,Mumbai,0,2,0,0,1,6.589449036986547,0,691.2800000000001,253.7473032369014,3,0.13778359791843914,0.2,0.8,0.5,0.125,86.41000000000001
TXN_008267,CUST_2758,2026-01-01 14:02:29.398724,931.21,Banking,Hyderabad,0,14,3,0,0,6.837558111192839,0,593.0566666666667,362.5070388741898,3,0.9302525045474253,0.9,0.5,0.42000000000000004,0.125,74.13208333333334
TXN_008540,CUST_1376,2025-12-29 01:59:29.398724,769.8,Telecom,Ahmedabad,0,1,0,0,1,6.647428936540211,0,493.66499999999996,390.5138620458946,2,0.7053006975462608,0.4,0.4,0.44,0.08333333333333333,41.138749999999995
TXN_003393,CUST_8870,2025-12-21 12:39:29.365824,374.66,Online Shopping,Mumbai,0,12,6,1,0,5.928684478985274,0,303.07500000000005,101.23647786247804,2,0.7001903967808001,0.8,0.8,0.48,0.08333333333333333,25.25625
TXN_006326,CUST_7921,2025-12-14 13:44:29.388199,98.23,Banking,Mumbai,0,13,6,1,0,4.5974403879261505,0,543.8,630.13113698658,2,-0.7059864010630714,0.9,0.8,0.51,0.08333333333333333,45.31666666666666
TXN_003529,CUST_2062,2026-01-08 07:00:29.365824,64.61,Banking,Bangalore,0,7,3,0,0,4.1837281233567865,0,219.31000000000003,140.31378228812733,3,-1.0947269084099618,0.9,0.7,0.48,0.125,27.413750000000004
TXN_004605,CUST_6326,2025-12-21 21:40:29.371933,135.35,Entertainment,Kolkata,0,21,6,1,0,4.9152251092915975,0,482.65000000000003,339.4297422147918,3,-1.0201811326487258,0.7,0.6,0.39,0.125,60.331250000000004
TXN_007024,CUST_6084,2025-12-27 17:00:29.396226,416.81,Healthcare,Hyderabad,0,17,5,1,0,6.035026783733111,0,879.0500000000001,794.7241878790402,3,-0.5809047997297604,0.2,0.5,0.21,0.125,109.88125000000001
TXN_006322,CUST_8507,2025-12-27 00:02:29.388199,400.34,Grocery,Kolkata,0,0,5,1,1,5.994808948358371,0,400.34,0.0,1,0.0,0.1,0.6,0.41000000000000003,0.041666666666666664,16.680833333333332
TXN_000746,CUST_4079,2025-12-28 04:40:29.339556,195.25,Healthcare,Ahmedabad,0,4,6,1,1,5.279389356662517,0,115.6275,62.68716794528207,4,1.2502126027712372,0.2,0.4,0.38,0.16666666666666666,19.27125
TXN_000711,CUST_3787,2026-01-11 09:52:29.339556,498.21,Restaurant,Jaipur,0,9,6,1,0,6.213026848905861,0,498.21,0.0,1,0.0,0.2,0.3,0.15,0.041666666666666664,20.75875
TXN_000380,CUST_3526,2025-12-19 19:21:29.339556,179.77,Banking,Pune,0,19,4,0,0,5.197225504986763,0,436.03499999999997,362.41343856154117,2,-0.7051610447163019,0.9,0.4,0.39,0.08333333333333333,36.33624999999999
TXN_008783,CUST_8195,2025-12-21 00:51:29.412145,1317.58,Transportation,Chennai,0,0,6,1,1,7.184310678962168,0,816.6099999999999,708.4785683420494,2,0.7061101241869726,0.3,0.5,0.44,0.08333333333333333,68.05083333333332
TXN_003012,CUST_9944,2026-01-06 03:56:29.348759,1518.98,Banking,Bangalore,0,3,1,0,1,7.32645245585902,0,886.48,894.4900782009826,2,0.7063171501248533,0.9,0.7,0.6799999999999999,0.08333333333333333,73.87333333333333
TXN_008859,CUST_6373,2025-12-21 22:49:29.412145,81.19,Entertainment,Surat,0,22,6,1,1,4.409033640160408,0,399.27,449.8330499196341,2,-0.7055383363236152,0.7,0.2,0.47000000000000003,0.08333333333333333,33.272499999999994
TXN_007153,CUST_7735,2026-01-10 09:07:29.396226,167.89,Grocery,Mumbai,0,9,5,1,0,5.12924761542983,0,331.68600000000004,271.57757810614635,5,-0.6009151638151804,0.1,0.8,0.27,0.20833333333333334,69.10125000000001
TXN_008567,CUST_8672,2026-01-10 14:53:29.398724,1380.86,Healthcare,Mumbai,0,14,5,1,0,7.231185696735972,0,642.1033333333334,657.0613764583437,3,1.1226257809607687,0.2,0.8,0.3,0.125,80.26291666666667
TXN_003498,CUST_1435,2026-01-07 22:19:29.365824,384.49,Restaurant,Pune,0,22,2,0,1,5.954515252329704,0,384.49,0.0,1,0.0,0.2,0.4,0.38,0.041666666666666664,16.020416666666666
TXN_003890,CUST_6389,2026-01-05 17:54:29.365824,943.51,Grocery,Hyderabad,0,17,0,0,0,6.85066627449801,0,1429.67,687.5340654833038,2,-0.7060798068992403,0.1,0.5,0.18,0.08333333333333333,119.13916666666667
TXN_004485,CUST_5326,2025-12-18 13:08:29.371933,389.97,Utilities,Hyderabad,0,13,3,0,0,5.9686308306990385,0,209.21,255.63324353456068,2,0.7043514609036111,0.1,0.5,0.18,0.08333333333333333,17.434166666666666
TXN_004012,CUST_2941,2025-12-14 06:04:29.365824,98.93,Online Shopping,Mumbai,0,6,6,1,0,4.604469940873698,0,98.93,0.0,1,0.0,0.8,0.8,0.48,0.041666666666666664,4.122083333333333
TXN_002620,CUST_2829,2025-12-25 20:44:29.348759,1729.91,Telecom,Hyderabad,0,20,3,0,0,7.456402560756932,0,689.5033333333334,903.1095949182101,3,1.1507528208024236,0.4,0.5,0.27,0.125,86.18791666666668
TXN_006671,CUST_3877,2025-12-14 23:42:29.388199,513.31,Online Shopping,Surat,0,23,6,1,1,6.242826196496176,0,513.31,0.0,1,0.0,0.8,0.2,0.5,0.041666666666666664,21.387916666666662
TXN_006513,CUST_9925,2025-12-29 06:35:29.388199,188.37,Restaurant,Hyderabad,0,6,0,0,0,5.243702773274814,0,215.195,37.93627881065829,2,-0.6889461658738946,0.2,0.5,0.21,0.08333333333333333,17.932916666666664
TXN_003468,CUST_9660,2025-12-17 15:40:29.365824,460.32,Telecom,Mumbai,0,15,2,0,0,6.134091945357738,0,460.32,0.0,1,0.0,0.4,0.8,0.36,0.041666666666666664,19.18
TXN_001314,CUST_1604,2026-01-06 02:13:29.348759,704.73,Grocery,Ahmedabad,0,2,1,0,1,6.559232728085222,0,704.73,0.0,1,0.0,0.1,0.4,0.35,0.041666666666666664,29.36375
TXN_008606,CUST_5872,2026-01-09 13:54:29.398724,1258.63,Grocery,Pune,0,13,4,0,0,7.138573306028036,0,821.975,617.5234230780239,2,0.7059635637192644,0.1,0.4,0.15,0.08333333333333333,68.49791666666667
TXN_002070,CUST_3281,2025-12-29 16:39:29.348759,1018.63,Education,Bangalore,0,16,0,0,0,6.92719509537236,0,604.365,585.8591814164902,2,0.7059018809249894,0.1,0.7,0.24,0.08333333333333333,50.363749999999996
TXN_002983,CUST_4270,2026-01-11 13:06:29.348759,839.24,Healthcare,Mumbai,0,13,6,1,0,6.73368756531452,0,1152.88,443.55394170269744,2,-0.7055161828027426,0.2,0.8,0.3,0.08333333333333333,96.07333333333334
TXN_005915,CUST_2149,2025-12-15 20:57:29.382615,318.96,Entertainment,Surat,0,20,0,0,0,5.768195987980621,0,608.935,410.08657774913826,2,-0.7053866890710173,0.7,0.2,0.27,0.08333333333333333,50.744583333333324
TXN_009171,CUST_1992,2026-01-05 09:36:29.415493,134.47,Grocery,Delhi,0,9,0,0,0,4.908750213592645,0,134.47,0.0,1,0.0,0.1,0.9,0.30000000000000004,0.041666666666666664,5.602916666666666
TXN_001286,CUST_2995,2026-01-05 00:47:29.348759,106.57,Banking,Bangalore,0,0,0,0,1,4.678141798443914,0,526.6166666666667,383.5760123278479,3,-1.092233142998478,0.9,0.7,0.6799999999999999,0.125,65.82708333333333
TXN_008991,CUST_7482,2025-12-19 07:35:29.414153,2000.34,Transportation,Pune,0,7,4,0,0,7.601572235192286,0,2000.34,0.0,1,0.0,0.3,0.4,0.21,0.041666666666666664,83.3475
TXN_008430,CUST_2794,2026-01-05 19:13:29.398724,236.75,Transportation,Hyderabad,0,19,0,0,0,5.4712197014254995,0,236.75,0.0,1,0.0,0.3,0.5,0.24,0.041666666666666664,9.864583333333332
TXN_001350,CUST_7745,2026-01-10 14:13:29.348759,322.22,Utilities,Surat,0,14,5,1,0,5.7783332059204975,0,363.62,105.48908189950276,4,-0.38877225027698625,0.1,0.2,0.09,0.16666666666666666,60.60333333333333
TXN_002612,CUST_7947,2025-12-31 10:37:29.348759,129.32,Restaurant,Bangalore,0,10,2,0,0,4.86999296429379,0,812.48,966.1341372708038,2,-0.7063756449832677,0.2,0.7,0.27,0.08333333333333333,67.70666666666666
TXN_009495,CUST_5324,2025-12-20 19:59:29.420309,159.79,Entertainment,Jaipur,0,19,5,1,0,5.08009916575632,0,661.865,710.0412743284718,2,-0.7061123146109547,0.7,0.3,0.3,0.08333333333333333,55.15541666666667
TXN_003669,CUST_7771,2025-12-18 20:42:29.365824,349.97,Online Shopping,Pune,0,20,3,0,0,5.86070074972762,0,334.74666666666667,54.10580406327338,3,0.27625644144224226,0.8,0.4,0.36,0.125,41.843333333333334
TXN_002222,CUST_6355,2026-01-01 09:57:29.348759,211.13,Banking,Mumbai,0,9,3,0,0,5.357199294284259,0,211.13,0.0,1,0.0,0.9,0.8,0.51,0.041666666666666664,8.797083333333333
TXN_000428,CUST_1831,2026-01-04 13:56:29.339556,801.15,Utilities,Mumbai,0,13,6,1,0,6.687295622797085,0,499.12999999999994,397.302081419164,3,0.758268696271665,0.1,0.8,0.27,0.125,62.39124999999999
TXN_000654,CUST_4361,2025-12-30 05:08:29.339556,133.42,Education,Mumbai,0,5,1,0,1,4.90096922654182,0,224.29000000000002,128.50958641284316,2,-0.7016469013369397,0.1,0.8,0.47000000000000003,0.08333333333333333,18.690833333333334
TXN_009914,CUST_1073,2025-12-24 20:35:29.420309,9835.91,Online Shopping,Mumbai,1,20,2,0,0,9.193896916340071,1,5217.04,6532.068596838217,2,0.7069985461709948,0.8,0.8,0.6799999999999999,0.08333333333333333,434.75333333333333
TXN_003536,CUST_9199,2026-01-11 07:18:29.365824,1987.12,Banking,Chennai,0,7,6,1,0,7.594944747567835,0,714.272,785.4906472199399,5,1.6183892389556307,0.9,0.5,0.42000000000000004,0.20833333333333334,148.80666666666667
TXN_007737,CUST_2235,2026-01-09 08:33:29.398724,6065.25,Banking,Surat,0,8,4,0,0,8.710495900719426,1,2873.94,2447.7519844134536,4,1.3032393726735092,0.9,0.2,0.53,0.16666666666666666,478.99
TXN_003246,CUST_8816,2025-12-15 12:46:29.363580,872.99,Transportation,Pune,0,12,0,0,0,6.773068933942482,0,675.045,259.17157823856127,4,0.7608248423603623,0.3,0.4,0.21,0.16666666666666666,112.5075
TXN_004741,CUST_6325,2025-12-17 20:20:29.371933,677.81,Utilities,Surat,0,20,2,0,0,6.520341265131346,0,1290.37,866.2906597672632,2,-0.7062914757601333,0.1,0.2,0.09,0.08333333333333333,107.53083333333332
TXN_009069,CUST_4450,2025-12-17 12:09:29.415493,1793.05,Banking,Ahmedabad,0,12,2,0,0,7.492230912910406,0,1793.05,0.0,1,0.0,0.9,0.4,0.39,0.041666666666666664,74.71041666666666
TXN_004100,CUST_1458,2025-12-25 20:59:29.365824,433.67,Transportation,Ahmedabad,0,20,3,0,0,6.07458712250074,0,950.8266666666667,1044.2462923244368,3,-0.4947701517473023,0.3,0.4,0.21,0.125,118.85333333333334
TXN_004101,CUST_7396,2026-01-12 20:18:29.365824,90.0,Entertainment,Ahmedabad,0,20,0,0,0,4.51085950651685,0,166.43,96.22620589007965,3,-0.786104932310214,0.7,0.4,0.32999999999999996,0.125,20.80375
TXN_006960,CUST_4449,2025-12-31 06:05:29.388199,444.59,Healthcare,Delhi,0,6,2,0,0,6.099399246709551,0,291.12,217.03935541739887,2,0.7038637575597673,0.2,0.9,0.33,0.08333333333333333,24.259999999999998
TXN_000612,CUST_7270,2026-01-07 02:23:29.339556,381.62,Online Shopping,Delhi,0,2,2,0,1,5.947042329555235,0,381.62,0.0,1,0.0,0.8,0.9,0.71,0.041666666666666664,15.900833333333333
TXN_004289,CUST_7998,2026-01-03 18:55:29.371933,1824.63,Online Shopping,Surat,0,18,5,1,0,7.509680411926341,0,1002.45,1162.7381067119113,2,0.7064991644237139,0.8,0.2,0.3,0.08333333333333333,83.5375
TXN_008571,CUST_3124,2025-12-18 05:50:29.398724,196.28,Transportation,Ahmedabad,0,5,3,0,1,5.284624039416034,0,663.5766666666667,679.388385265257,3,-0.6868087063016014,0.3,0.4,0.41000000000000003,0.125,82.94708333333334
TXN_009713,CUST_6581,2025-12-27 19:35:29.420309,111.64,Online Shopping,Chennai,0,19,5,1,0,4.724196892409732,0,86.75,35.19977556746634,2,0.6875733235862732,0.8,0.5,0.39,0.08333333333333333,7.229166666666666
TXN_001544,CUST_1169,2025-12-29 02:37:29.348759,255.42,Transportation,Hyderabad,0,2,0,0,1,5.546816725124555,0,531.385,353.36925752909895,4,-0.7787498326582103,0.3,0.5,0.44,0.16666666666666666,88.56416666666667
TXN_009536,CUST_2156,2025-12-26 02:19:29.420309,252.71,Telecom,Hyderabad,0,2,4,0,1,5.536191882462241,0,361.925,154.45333421457755,2,-0.7025581056321816,0.4,0.5,0.47000000000000003,0.08333333333333333,30.160416666666666
TXN_003854,CUST_7940,2026-01-10 09:13:29.365824,133.33,Education,Pune,0,9,5,1,0,4.900299459074922,0,133.33,0.0,1,0.0,0.1,0.4,0.15,0.041666666666666664,5.555416666666667
TXN_000555,CUST_4621,2025-12-28 09:07:29.339556,565.44,Education,Surat,0,9,6,1,0,6.339371161354858,0,792.7025000000001,964.0734963467949,4,-0.2354872461634096,0.1,0.2,0.09,0.16666666666666666,132.11708333333334
TXN_006366,CUST_1490,2026-01-01 00:00:29.388199,2409.91,Utilities,Pune,0,0,3,0,1,7.787759548575264,1,1070.5766666666666,1171.4026727531966,3,1.1423833845312952,0.1,0.4,0.55,0.125,133.82208333333332
TXN_000512,CUST_9189,2026-01-10 11:23:29.339556,383.66,Transportation,Surat,0,11,5,1,0,5.952359827227221,0,383.66,0.0,1,0.0,0.3,0.2,0.15,0.041666666666666664,15.985833333333334
TXN_003207,CUST_6787,2025-12-26 05:57:29.363580,186.3,Entertainment,Chennai,0,5,4,0,1,5.2327116094500425,0,186.3,0.0,1,0.0,0.7,0.5,0.56,0.041666666666666664,7.7625
TXN_008085,CUST_4578,2026-01-02 06:28:29.398724,93.81,Telecom,Delhi,0,6,4,0,0,4.551874888929868,0,778.1300000000001,600.31984028516,6,-1.1380299703323933,0.4,0.9,0.39,0.25,194.53250000000003
TXN_000968,CUST_2124,2026-01-12 00:17:29.339556,2442.9,Entertainment,Jaipur,0,0,0,0,1,7.801350402924104,1,786.954,985.321417091905,5,1.6789111250188942,0.7,0.3,0.7,0.20833333333333334,163.94875
TXN_006044,CUST_8166,2025-12-29 06:41:29.382615,282.56,Healthcare,Bangalore,0,6,0,0,0,5.647423740986817,0,282.56,0.0,1,0.0,0.2,0.7,0.27,0.041666666666666664,11.773333333333333
TXN_006880,CUST_9906,2025-12-16 23:54:29.388199,79.26,Healthcare,Kolkata,0,23,1,0,1,4.385271364838771,0,79.26,0.0,1,0.0,0.2,0.6,0.44,0.041666666666666664,3.3025
TXN_006776,CUST_9861,2026-01-03 21:49:29.388199,917.88,Transportation,Chennai,0,21,5,1,0,6.823155537115986,0,642.935,388.8309479066706,2,0.7052929006186154,0.3,0.5,0.24,0.08333333333333333,53.57791666666666
TXN_003296,CUST_4449,2025-12-21 11:51:29.365824,137.65,Online Shopping,Mumbai,0,11,6,1,0,4.931952772061787,0,291.12,217.03935541739887,2,-0.7038637575597674,0.8,0.8,0.48,0.08333333333333333,24.259999999999998
TXN_008702,CUST_1531,2025-12-24 21:18:29.412145,224.14,Restaurant,Surat,0,21,2,0,0,5.416722430926658,0,277.975,76.13418713035556,2,-0.6979395518749648,0.2,0.2,0.12,0.08333333333333333,23.164583333333333
TXN_003430,CUST_9523,2026-01-05 15:38:29.365824,1213.57,Telecom,Surat,0,15,0,0,0,7.102145383668893,0,677.285,758.4215202972553,2,0.7061756688039148,0.4,0.2,0.18,0.08333333333333333,56.440416666666664
TXN_008871,CUST_6940,2026-01-01 20:14:29.412145,1162.07,Grocery,Kolkata,0,20,3,0,0,7.058818339873319,0,772.4499999999999,551.0058881718053,2,0.7058258043050718,0.1,0.6,0.21,0.08333333333333333,64.37083333333332
TXN_006963,CUST_9581,2026-01-08 20:23:29.388199,664.4,Transportation,Delhi,0,20,3,0,0,6.500388363584376,0,528.8199999999999,191.73907478654417,2,0.7034380555689239,0.3,0.9,0.36,0.08333333333333333,44.06833333333333
TXN_002089,CUST_7859,2025-12-31 13:16:29.348759,256.4,Telecom,Ahmedabad,0,13,2,0,0,5.5506312951620265,0,240.075,23.08703640574076,2,0.6777504598327915,0.4,0.4,0.24,0.08333333333333333,20.006249999999998
TXN_008500,CUST_6138,2025-12-26 21:44:29.398724,1169.31,Healthcare,Bangalore,0,21,4,0,0,7.065023949961782,0,1169.31,0.0,1,0.0,0.2,0.7,0.27,0.041666666666666664,48.72125
TXN_006163,CUST_4103,2025-12-16 16:03:29.388199,115.45,Transportation,Jaipur,0,16,1,0,0,4.75746199633035,0,339.95000000000005,317.4909447527599,2,-0.7048866025823004,0.3,0.3,0.18,0.08333333333333333,28.32916666666667
TXN_003211,CUST_8296,2026-01-12 10:47:29.363580,1317.5,Healthcare,Kolkata,0,10,0,0,0,7.184250005793341,0,425.435,595.8107512457291,4,1.4947200567985477,0.2,0.6,0.24,0.16666666666666666,70.90583333333333
TXN_009201,CUST_7524,2026-01-05 05:11:29.415493,2130.67,Grocery,Chennai,0,5,0,0,1,7.664660989065268,0,943.52,1036.9777915172533,3,1.1437142583414004,0.1,0.5,0.38,0.125,117.94
TXN_006606,CUST_6323,2025-12-14 12:29:29.388199,73.58,Healthcare,Delhi,0,12,6,1,0,4.311872374750675,0,242.65666666666667,168.09868718503822,3,-0.9998697771180951,0.2,0.9,0.33,0.125,30.332083333333333
TXN_001110,CUST_1396,2026-01-07 06:52:29.348759,2735.4,Transportation,Surat,0,6,2,0,0,7.914398466886843,1,1548.13,1679.0533361987045,2,0.7066858976550839,0.3,0.2,0.35,0.08333333333333333,129.01083333333332
TXN_005729,CUST_7946,2025-12-31 13:48:29.382615,462.14,Grocery,Delhi,0,13,2,0,0,6.138029384189817,0,462.14,0.0,1,0.0,0.1,0.9,0.30000000000000004,0.041666666666666664,19.25583333333333
TXN_007830,CUST_6199,2025-12-16 12:18:29.398724,127.78,Telecom,Chennai,0,12,1,0,0,4.858105522110037,0,766.4,944.3523856767309,4,-0.6755364556919625,0.4,0.5,0.27,0.16666666666666666,127.73333333333332
TXN_001039,CUST_3048,2026-01-05 12:28:29.347670,504.95,Grocery,Chennai,0,12,0,0,0,6.226437850175769,0,383.825,171.29661774244113,2,0.7030027727013458,0.1,0.5,0.18,0.08333333333333333,31.985416666666666
TXN_001195,CUST_5904,2026-01-01 21:25:29.348759,82.02,Transportation,Jaipur,0,21,3,0,0,4.419081542624893,0,225.63,203.0952096924002,2,-0.7036421884494016,0.3,0.3,0.18,0.08333333333333333,18.8025
TXN_004475,CUST_5032,2025-12-26 19:21:29.371933,939.93,Grocery,Bangalore,0,19,4,0,0,6.846868747870457,0,749.085,269.8955873110933,2,0.7044965253746852,0.1,0.7,0.24,0.08333333333333333,62.42375
TXN_009875,CUST_3578,2026-01-04 21:29:29.420309,4808.85,Entertainment,Bangalore,1,21,6,1,0,8.478421177582359,1,1861.3233333333335,2553.654404267213,3,1.153786853416733,0.7,0.7,0.62,0.125,232.6654166666667
TXN_002123,CUST_4794,2026-01-11 04:33:29.348759,395.73,Online Shopping,Bangalore,0,4,6,1,1,5.983255948558093,0,349.08000000000004,65.97306268470491,2,0.6965487037619641,0.8,0.7,0.6499999999999999,0.08333333333333333,29.090000000000003
TXN_004983,CUST_1828,2025-12-22 22:19:29.371933,537.42,Utilities,Mumbai,0,22,0,0,1,6.288638924743108,0,2330.01,3175.6920340087554,4,-0.564294549427217,0.1,0.8,0.47000000000000003,0.16666666666666666,388.33500000000004
TXN_008974,CUST_4921,2026-01-03 03:45:29.414153,1523.32,Restaurant,Mumbai,0,3,5,1,1,7.329303687958469,0,953.555,805.7693903655064,2,0.706230314144502,0.2,0.8,0.5,0.08333333333333333,79.46291666666666
TXN_005701,CUST_7565,2025-12-23 08:44:29.382615,393.27,Online Shopping,Jaipur,0,8,1,0,0,5.977035953789184,0,710.6666666666666,819.6117276084653,3,-0.3867805638016724,0.8,0.3,0.32999999999999996,0.125,88.83333333333333
TXN_000935,CUST_2404,2025-12-20 12:20:29.339556,626.42,Education,Ahmedabad,0,12,5,1,0,6.441616172838552,0,626.42,0.0,1,0.0,0.1,0.4,0.15,0.041666666666666664,26.10083333333333
TXN_006102,CUST_7676,2025-12-15 12:45:29.382615,508.07,Education,Bangalore,0,12,0,0,0,6.232585531652845,0,508.07,0.0,1,0.0,0.1,0.7,0.24,0.041666666666666664,21.169583333333332
TXN_004690,CUST_8567,2025-12-19 05:28:29.371933,248.91,Healthcare,Mumbai,0,5,4,0,1,5.52110085304669,0,248.91,0.0,1,0.0,0.2,0.8,0.5,0.041666666666666664,10.37125
TXN_000395,CUST_6781,2025-12-14 23:00:29.339556,1312.17,Education,Surat,0,23,6,1,1,7.180199340407609,0,905.07,575.7263412420871,2,0.7058807113322321,0.1,0.2,0.29000000000000004,0.08333333333333333,75.4225
TXN_004686,CUST_2821,2025-12-18 15:31:29.371933,784.75,Restaurant,Ahmedabad,0,15,3,0,0,6.666638675677677,0,894.815,155.65541574259467,2,-0.702593009493213,0.2,0.4,0.18,0.08333333333333333,74.56791666666666
TXN_008777,CUST_4453,2025-12-16 13:34:29.412145,286.19,Grocery,Surat,0,13,1,0,0,5.660144017626371,0,280.065,8.662058069535208,2,0.6339229133089491,0.1,0.2,0.09,0.08333333333333333,23.338749999999997
TXN_009166,CUST_9029,2025-12-15 14:52:29.415493,378.46,Healthcare,Ahmedabad,0,14,0,0,0,5.938749189435987,0,364.66999999999996,19.50200502512499,2,0.6726171407674771,0.2,0.4,0.18,0.08333333333333333,30.38916666666666
TXN_005981,CUST_5162,2026-01-08 04:17:29.382615,148.64,Education,Delhi,0,4,3,0,1,5.0082324094799455,0,565.17,404.20282520041843,3,-1.027954333225537,0.1,0.9,0.5,0.125,70.64625
TXN_009943,CUST_1278,2026-01-05 21:23:29.420309,61899.11,Online Shopping,Bangalore,1,21,0,0,0,11.033277235730882,1,31077.315,43588.60050568325,2,0.707090559271848,0.8,0.7,0.6499999999999999,0.08333333333333333,2589.77625
TXN_002192,CUST_2267,2025-12-29 09:40:29.348759,640.45,Utilities,Hyderabad,0,9,0,0,0,6.463731238695349,0,640.45,0.0,1,0.0,0.1,0.5,0.18,0.041666666666666664,26.68541666666667
TXN_001298,CUST_7397,2025-12-22 02:26:29.348759,301.79,Transportation,Hyderabad,0,2,0,0,1,5.713039495918878,0,301.79,0.0,1,0.0,0.3,0.5,0.44,0.041666666666666664,12.574583333333333
TXN_005045,CUST_3112,2025-12-19 06:01:29.371933,923.4,Restaurant,Chennai,0,6,4,0,0,6.829144878400226,0,780.97,201.42643768879998,2,0.7036136268868424,0.2,0.5,0.21,0.08333333333333333,65.08083333333333
TXN_001163,CUST_6491,2026-01-01 19:37:29.348759,100.53,Online Shopping,Bangalore,0,19,3,0,0,4.6203543213131315,0,242.78,145.4331939414108,3,-0.9714327480756547,0.8,0.7,0.44999999999999996,0.125,30.3475
TXN_004255,CUST_5232,2026-01-09 12:52:29.371933,509.71,Utilities,Mumbai,0,12,4,0,0,6.235801914429193,0,509.71,0.0,1,0.0,0.1,0.8,0.27,0.041666666666666664,21.237916666666663
TXN_006373,CUST_1912,2025-12-14 02:50:29.388199,1235.08,Utilities,Mumbai,0,2,6,1,1,7.119700360842162,0,645.26,834.1314433588989,2,0.7062600800033869,0.1,0.8,0.47000000000000003,0.08333333333333333,53.77166666666666
TXN_001528,CUST_4278,2026-01-03 07:02:29.348759,1887.94,Banking,Delhi,0,7,5,1,0,7.54377110415958,0,2508.646666666667,2449.988542551441,3,-0.25324747786071694,0.9,0.9,0.54,0.125,313.5808333333334
TXN_004343,CUST_9656,2025-12-29 08:27:29.371933,2830.88,Grocery,Hyderabad,0,8,0,0,0,7.948696081034498,1,2830.88,0.0,1,0.0,0.1,0.5,0.38,0.041666666666666664,117.95333333333333
TXN_002031,CUST_9664,2026-01-02 08:57:29.348759,904.27,Entertainment,Chennai,0,8,4,0,0,6.808233241746076,0,693.88,297.53639138767545,2,0.7047382030112044,0.7,0.5,0.36,0.08333333333333333,57.82333333333333
TXN_003061,CUST_4920,2025-12-15 18:25:29.348759,554.16,Telecom,Mumbai,0,18,0,0,0,6.319256360487639,0,717.9833333333332,203.80540383741877,3,-0.7998975137559436,0.4,0.8,0.36,0.125,89.74791666666665
TXN_000059,CUST_9565,2025-12-24 05:55:29.339556,561.87,Transportation,Chennai,0,5,2,0,1,6.333048695615371,0,366.57,276.19590873146547,2,0.7045558532727032,0.3,0.5,0.44,0.08333333333333333,30.5475
TXN_002406,CUST_5244,2025-12-21 22:25:29.348759,1541.42,Transportation,Jaipur,0,22,6,1,1,7.3411078905771925,0,1541.42,0.0,1,0.0,0.3,0.3,0.38,0.041666666666666664,64.22583333333333
TXN_005007,CUST_3254,2026-01-12 18:39:29.371933,1151.11,Utilities,Delhi,0,18,0,0,0,7.049350322808439,0,1151.11,0.0,1,0.0,0.1,0.9,0.30000000000000004,0.041666666666666664,47.96291666666666
TXN_006158,CUST_2354,2025-12-14 11:05:29.388199,161.09,Education,Chennai,0,11,6,1,0,5.088151736524084,0,493.42,393.64223566583905,3,-0.8421044935529872,0.1,0.5,0.18,0.125,61.6775
TXN_007376,CUST_1025,2025-12-25 23:40:29.398724,2899.65,Telecom,Surat,0,23,3,0,1,7.972690128790447,1,1655.255,1759.8402859492676,2,0.7067052076952838,0.4,0.2,0.5800000000000001,0.08333333333333333,137.93791666666667
TXN_004507,CUST_1570,2026-01-06 18:04:29.371933,804.7,Education,Ahmedabad,0,18,1,0,0,6.69171146478315,0,705.03,140.95466576172643,2,0.7021255656879785,0.1,0.4,0.15,0.08333333333333333,58.7525
TXN_005215,CUST_3413,2026-01-04 11:56:29.371933,578.47,Restaurant,Jaipur,0,11,6,1,0,6.36211389267358,0,673.515,134.41392803575076,2,-0.7018849639669786,0.2,0.3,0.15,0.08333333333333333,56.12625
TXN_006030,CUST_9673,2026-01-02 10:57:29.382615,224.28,Grocery,Mumbai,0,10,4,0,0,5.417344072969677,0,405.5666666666666,291.58540041184045,3,-0.6196025721430024,0.1,0.8,0.27,0.125,50.695833333333326
TXN_001781,CUST_9956,2026-01-03 00:32:29.348759,98.86,Entertainment,Chennai,0,0,5,1,1,4.603769205072463,0,137.93,55.25332388191682,2,-0.694536736744892,0.7,0.5,0.56,0.08333333333333333,11.494166666666667
TXN_005448,CUST_2388,2026-01-01 22:42:29.380018,2364.14,Grocery,Mumbai,0,22,3,0,1,7.768592495791319,1,1543.5075,974.5978337541765,4,0.8411585917961115,0.1,0.8,0.67,0.16666666666666666,257.25124999999997
TXN_004607,CUST_3364,2025-12-28 10:56:29.371933,285.67,Entertainment,Hyderabad,0,10,6,1,0,5.658331728418817,0,425.6,197.89090378286716,2,-0.7035515317118984,0.7,0.5,0.36,0.08333333333333333,35.46666666666667
